review_id,product_id,rating,comment,created_at,sentiment_label,sentiment_score,detected_aspects,overall_rule_sentiment,renk_pigment_sentiment,koku_tat_sentiment,nemlendirme_sentiment,yapı_doku_sentiment,paketleme_sentiment,eksik_yanlış_ürün_sentiment,fiyat_performans_sentiment,kargo_teslimat_sentiment,aspect_sentiment,cleaned_comment,cluster,cluster_id,cluster_keywords,representative_comments,cluster_aspect,cluster_sentiment
610404557,870669244,5,Nemlendirmedi rengi çok güzel,1770301312285,negative,0.995214343070984,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,Nemlendirmedi rengi çok güzel,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
543367008,870669244,5,Çok güzel sadece rengi hoşuma gitmedi pembe olanın rengi çok daha güzeldi,1747329133797,negative,0.5434628129005432,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,Çok güzel sadece rengi hoşuma gitmedi pembe olanın rengi çok daha güzeldi,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
468881479,870669244,3,Ürünü beğendim ama paketi bantsız geldi içimde bi acaba şüphesi oluşturdu. Ve tester yoktu kutuda bu bi miktar üzdü denemek istediğim bi markaydı. Onun dışında renklerini beğendim,1738332781750,negative,0.9990647435188292,"['renk_pigment', 'nemlendirme', 'paketleme', 'eksik_yanlış_ürün']",positive,positive,,positive,,positive,positive,,,renk_pigment:positive; nemlendirme:positive; paketleme:positive; eksik_yanlış_ürün:positive,Ürünü beğendim ama paketi bantsız geldi içimde bi acaba şüphesi oluşturdu. Ve tester yoktu kutuda bu bi miktar üzdü denemek istediğim bi markaydı. Onun dışında renklerini beğendim,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
591228528,870669244,5,çoğu rengini aldım çok beğendim. metal başlık kullanım kolaylığı sagliyor. tüm renkleri güzel.,1764442281016,positive,0.6852230429649353,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,çoğu rengini aldım çok beğendim. metal başlık kullanım kolaylığı sagliyor. tüm renkleri güzel.,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
480638822,870669244,5,güzel nemlendiriyor ve renk veriyor,1742231714222,positive,0.9682093858718872,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,güzel nemlendiriyor ve renk veriyor,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
631035128,870669244,5,Üç rengini aldım hem blush hem de dudak kalemi hediye geldi nemlendiricilerin renkleri ve kokuları çok güzel nemlendirmeleri de güzel geldi deneyimleyeceğim,1776704199499,positive,0.949309229850769,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Üç rengini aldım hem blush hem de dudak kalemi hediye geldi nemlendiricilerin renkleri ve kokuları çok güzel nemlendirmeleri de güzel geldi deneyimleyeceğim,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
481175643,870669244,5,Yapısıklık hissi yok ve renk çok doğal gerçekten parasını hakediyor,1742380160107,positive,0.995164155960083,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,Yapısıklık hissi yok ve renk çok doğal gerçekten parasını hakediyor,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
575885727,870669244,5,"Şahane renk veriyor, etkisi de çok başarılı.",1759938969472,positive,0.995361030101776,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,"Şahane renk veriyor, etkisi de çok başarılı.",1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
469634730,870669244,5,rengi güzel hızlı kargo teşekkürler,1738609659803,negative,0.8339943885803223,"['renk_pigment', 'kargo_teslimat']",positive,positive,,,,,,,positive,renk_pigment:positive; kargo_teslimat:positive,rengi güzel hızlı kargo teşekkürler,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
467383516,870669244,4,"kokusu bana hitap etmiyor ama pigmentasyonu güzel en azından rengini gösteriyor, kahveli olan da tam aksine kokusu iyi ama pigmenti yok, tekrar hiç birini almam ama nemlendirmesi iyi evdeyken kullanıyorum çok ısınamadım",1737907369062,negative,0.999542474746704,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,"kokusu bana hitap etmiyor ama pigmentasyonu güzel en azından rengini gösteriyor, kahveli olan da tam aksine kokusu iyi ama pigmenti yok, tekrar hiç birini almam ama nemlendirmesi iyi evdeyken kullanıyorum çok ısınamadım",0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
633318151,870669244,5,tüm renklerini kullanmıştım hediyelik aldım kampanyadan hepsi çok güzel yapış yapış bı his bırakmıyor gün boyu nemlilik veriyor,1777548046736,positive,0.8979646563529968,"['renk_pigment', 'nemlendirme', 'yapı_doku']",positive,positive,,positive,positive,,,,,renk_pigment:positive; nemlendirme:positive; yapı_doku:positive,tüm renklerini kullanmıştım hediyelik aldım kampanyadan hepsi çok güzel yapış yapış bı his bırakmıyor gün boyu nemlilik veriyor,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
637309896,870669244,5,yapısı duruşu çok güzel renk veriyor,1778863115206,positive,0.9592504501342772,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,yapısı duruşu çok güzel renk veriyor,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
637275725,870669244,5,İndirimde görünce hemen aldım çok güzel bir ürün rengi nemlendirmesi,1778854188849,positive,0.5155499577522278,"['renk_pigment', 'nemlendirme']",positive,positive,,positive,,,,,,renk_pigment:positive; nemlendirme:positive,İndirimde görünce hemen aldım çok güzel bir ürün rengi nemlendirmesi,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
636887794,870669244,5,Rengi yapısı çok güzel biraz yapışkan sürümü çok rahat,1778741286793,negative,0.9973286390304564,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,Rengi yapısı çok güzel biraz yapışkan sürümü çok rahat,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
636741347,870669244,5,"Hızlı teslimat. Yapısı kokusu çok iyi. Rengi tam istediğim gibi ,yorumlarda rengi yok diyen vardı sonuç olarak bu bir ruj değil lip balm",1778687552282,positive,0.773479700088501,"['renk_pigment', 'koku_tat', 'yapı_doku', 'kargo_teslimat']",positive,positive,positive,,positive,,,,positive,renk_pigment:positive; koku_tat:positive; yapı_doku:positive; kargo_teslimat:positive,"Hızlı teslimat. Yapısı kokusu çok iyi. Rengi tam istediğim gibi ,yorumlarda rengi yok diyen vardı sonuç olarak bu bir ruj değil lip balm",0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
636717734,870669244,5,kokusu ve yapısı harika renk tam istediğim gibi,1778682581883,positive,0.9637793302536012,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,kokusu ve yapısı harika renk tam istediğim gibi,2,renk_pigment_positive_2,"rengine kokusuna, renkleri kokuları, parlaklığı kokusunu, görünümlü kokuları, kırmızılığı kokusuna",Çok tatlı rengi kokusu çok güzel | Çok güzel rengi ve kokusu var | Rengi ve kokusu güzel,renk_pigment,positive
636509112,870669244,3,okey guzel ama cok pembe renk veriyor fazla kullanamiyorum maalesef,1778614357826,negative,0.9973806738853456,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,okey guzel ama cok pembe renk veriyor fazla kullanamiyorum maalesef,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
636484713,870669244,5,renk güzel  ve yumuşacık,1778609429852,positive,0.6152932047843933,['renk_pigment'],positive,positive,,,,,,,,renk_pigment:positive,renk güzel  ve yumuşacık,1,renk_pigment_positive_1,"renklerinide almıştım, rengine bayıldım, rengide hoş, renklerini harika, baya rengine",Nemlendirmesi rengi çok güzel | rengi çok güzel | Rengi gayet güzel,renk_pigment,positive
636206006,870669244,5,Ben çok beğendim biraz yoğun uyguladım tam rengini göreyim diye az uygulayınca daha doğal oluyor ama bu rengi yoğun da kullanırım yazın çok güzel olurr yapısı da şahane kokusu tipitip sakızı gibi kokuyor hatta aynısı diyebilirim cooffe hariç tüm renklerini aldım mürdüm ve pembesi de harika pembe olan zaten pek renk vermiyor,1778523316886,positive,0.9845678806304932,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,Ben çok beğendim biraz yoğun uyguladım tam rengini göreyim diye az uygulayınca daha doğal oluyor ama bu rengi yoğun da kullanırım yazın çok güzel olurr yapısı da şahane kokusu tipitip sakızı gibi kokuyor hatta aynısı diyebilirim cooffe hariç tüm renklerini aldım mürdüm ve pembesi de harika pembe olan zaten pek renk vermiyor,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
636173067,870669244,5,bayıldım rengine dokusuna hemen emiliyor ve rengi muhtesem hele de sürme kısmının metal olması güzel ve hijyenik hissettiriyor. 🌸,1778516192871,positive,0.9773628115653992,"['renk_pigment', 'yapı_doku']",positive,positive,,,positive,,,,,renk_pigment:positive; yapı_doku:positive,bayıldım rengine dokusuna hemen emiliyor ve rengi muhtesem hele de sürme kısmının metal olması güzel ve hijyenik hissettiriyor. 🌸,0,renk_pigment_positive_0,"rengim yakışır, güzelll renginden, renklerini mürdüm, rengide koydum, renginden istedim","Nemlendirmesi iyi, uzun bir süre yenilemediğim halde dudağım nemli kaldı ancak eğer rengi için alıyorsanız çok da renk vermiyor haberiniz olsun. Hafif bir parlaklık veriyor. | Çok güzel ama aşırı renk vermesini beklemeyin biraz da yapışkan ama çok rahatsız etmiyor tadı çok güzel ben beğendim genel olarak | bu renk çok güzel bayıldım ruj gibi değil de parlatıcı gibi herkes bu ürünlerden bahsedince almayan ben kaldım diye deneyesi geliyor insanın ben de aldım denedim bayıldım özellikle bu renk. Niveanin böğürtlen renkli dudak balm ina benziyor renk olarak",renk_pigment,positive
463602317,870669244,5,Melike Tufan’ın önerisiyle aldım ve bayıldımmm rengi kokusu çok hoşuma gitti gloss gibi ama asla ağırlık yapmadı ve görüntüsü çok doğal ruj sürmeye bile gerek yok artık diğer renklerini de almayı düşünüyorum sadece boyutu küçük geldi biraz,1736772808544,positive,0.9919106364250184,"['renk_pigment', 'koku_tat', 'yapı_doku']",negative,negative,negative,,negative,,,,,renk_pigment:negative; koku_tat:negative; yapı_doku:negative,Melike Tufan’ın önerisiyle aldım ve bayıldımmm rengi kokusu çok hoşuma gitti gloss gibi ama asla ağırlık yapmadı ve görüntüsü çok doğal ruj sürmeye bile gerek yok artık diğer renklerini de almayı düşünüyorum sadece boyutu küçük geldi biraz,0,koku_tat_negative_0,"vermiyor tadı, renklerini de, diğer renklerini, renklerini, gitti gloss",Melike Tufan’ın önerisiyle aldım ve bayıldımmm rengi kokusu çok hoşuma gitti gloss gibi ama asla ağırlık yapmadı ve görüntüsü çok doğal ruj sürmeye bile gerek yok artık diğer renklerini de almayı düşünüyorum sadece boyutu küçük geldi biraz | Pembe rengi gibi değil daha yağ formda tadını pek beğenmedim ama işlevini yerine getiriyor çok fazla renk vermiyor | Tadı güzel ama asla kalıcı değil çok dağılıyor. Hiç beğenmedim,koku_tat,negative
543784617,870669244,4,Pembe rengi gibi değil daha yağ formda tadını pek beğenmedim ama işlevini yerine getiriyor çok fazla renk vermiyor,1747489783476,negative,0.9987393021583556,"['renk_pigment', 'koku_tat']",negative,negative,negative,,,,,,,renk_pigment:negative; koku_tat:negative,Pembe rengi gibi değil daha yağ formda tadını pek beğenmedim ama işlevini yerine getiriyor çok fazla renk vermiyor,0,koku_tat_negative_0,"vermiyor tadı, renklerini de, diğer renklerini, renklerini, gitti gloss",Melike Tufan’ın önerisiyle aldım ve bayıldımmm rengi kokusu çok hoşuma gitti gloss gibi ama asla ağırlık yapmadı ve görüntüsü çok doğal ruj sürmeye bile gerek yok artık diğer renklerini de almayı düşünüyorum sadece boyutu küçük geldi biraz | Pembe rengi gibi değil daha yağ formda tadını pek beğenmedim ama işlevini yerine getiriyor çok fazla renk vermiyor | Tadı güzel ama asla kalıcı değil çok dağılıyor. Hiç beğenmedim,koku_tat,negative
572884996,870669244,1,Tadı güzel ama asla kalıcı değil çok dağılıyor. Hiç beğenmedim,1758886373900,negative,0.9995993971824646,['koku_tat'],negative,,negative,,,,,,,koku_tat:negative,Tadı güzel ama asla kalıcı değil çok dağılıyor. Hiç beğenmedim,0,koku_tat_negative_0,"vermiyor tadı, renklerini de, diğer renklerini, renklerini, gitti gloss",Melike Tufan’ın önerisiyle aldım ve bayıldımmm rengi kokusu çok hoşuma gitti gloss gibi ama asla ağırlık yapmadı ve görüntüsü çok doğal ruj sürmeye bile gerek yok artık diğer renklerini de almayı düşünüyorum sadece boyutu küçük geldi biraz | Pembe rengi gibi değil daha yağ formda tadını pek beğenmedim ama işlevini yerine getiriyor çok fazla renk vermiyor | Tadı güzel ama asla kalıcı değil çok dağılıyor. Hiç beğenmedim,koku_tat,negative
607040418,870669244,5,Kokusu yapısı çok güzel,1769194424690,positive,0.9073386192321776,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,Kokusu yapısı çok güzel,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
604085945,870669244,4,Pigmentini düşük buldum ama kokusu tadı güzel,1768320252397,negative,0.992992639541626,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,Pigmentini düşük buldum ama kokusu tadı güzel,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
606334464,870669244,5,Çok tatlı kokusu,1769003442527,positive,0.98115736246109,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Çok tatlı kokusu,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
605798716,870669244,5,Cooook güzel kokuları da,1768847406940,positive,0.9778339862823486,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Cooook güzel kokuları da,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
603812811,870669244,5,Yapısı yoğun nemlendirmesi güzel kokusuna bayıldımm üst dudak kırmızısı alt dudak pembe olan ışıkta cam gibi parlıyor çok güzel,1768236125676,positive,0.5455043911933899,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Yapısı yoğun nemlendirmesi güzel kokusuna bayıldımm üst dudak kırmızısı alt dudak pembe olan ışıkta cam gibi parlıyor çok güzel,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
604527723,870669244,5,kokularina bayildiimmm tek kelimeyle harika 😻😻 nemlendirmesi ve parlakligi da gayet yeterli herkese tavsiye ederimm🤌🏼🤌🏼🤌🏼,1768463720177,positive,0.9958043694496156,"['koku_tat', 'nemlendirme', 'yapı_doku']",positive,,positive,positive,positive,,,,,koku_tat:positive; nemlendirme:positive; yapı_doku:positive,kokularina bayildiimmm tek kelimeyle harika 😻😻 nemlendirmesi ve parlakligi da gayet yeterli herkese tavsiye ederimm🤌🏼🤌🏼🤌🏼,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
604404268,870669244,3,"En kırmızı olanını aldım, onun bile rengi yok, hafif bir pembelik sadece. Kıvamı çok güzel, yumuşak, tadı da güzel ama hem rengi yok hem de o kadarcık renk kalıcı değil. Öyle uzun süre kullanılacak bir ürüne de benzemiyor, bitince bir daha almam.",1768413499793,negative,0.999450147151947,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,"En kırmızı olanını aldım, onun bile rengi yok, hafif bir pembelik sadece. Kıvamı çok güzel, yumuşak, tadı da güzel ama hem rengi yok hem de o kadarcık renk kalıcı değil. Öyle uzun süre kullanılacak bir ürüne de benzemiyor, bitince bir daha almam.",1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
604570401,870669244,5,çok güzel kokuyor,1768473991771,positive,0.9910573959350586,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,çok güzel kokuyor,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
604018480,870669244,5,Çok güzel bir ürün her rengi alınmalı tadı çilekli sanki çilekli danone yiyomuşsunuz gibi akma dağılma yağlanma yapmıyo yapış yapışlık bırakmıyo kurutmuyo ve inanılmaz bi renk veriyo çok güzel bir ürün,1768305096482,positive,0.9946117401123048,"['renk_pigment', 'koku_tat', 'nemlendirme', 'yapı_doku']",positive,positive,positive,positive,positive,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; yapı_doku:positive,Çok güzel bir ürün her rengi alınmalı tadı çilekli sanki çilekli danone yiyomuşsunuz gibi akma dağılma yağlanma yapmıyo yapış yapışlık bırakmıyo kurutmuyo ve inanılmaz bi renk veriyo çok güzel bir ürün,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
474244122,870669244,5,"gloosu denedim ve çok güzel setini tamamlamak istiyorum hemen sürümü çok güzel, kokusuna diyecek yok buram buram cilek kokuyor çok tatlı",1740078953898,positive,0.9956757426261902,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,"gloosu denedim ve çok güzel setini tamamlamak istiyorum hemen sürümü çok güzel, kokusuna diyecek yok buram buram cilek kokuyor çok tatlı",1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
485670992,870669244,5,Çok canlııı ve tadı harika,1743857792500,positive,0.9861976504325868,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Çok canlııı ve tadı harika,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
